,lat,lon,slp_new,uwind_new,vwnd_new,sst_new,ONI,timestamp
281490,-60.0,182.0,989.29,9.56,-3.66,2.76,0.32,1993-07-01
281491,-60.0,182.0,992.07,10.52,-2.2,2.54,0.25,1993-08-01
281492,-60.0,182.0,987.3,9.6,-2.23,2.38,0.15,1993-09-01
281493,-60.0,182.0,985.74,9.99,-1.96,2.36,0.1,1993-10-01
281494,-60.0,182.0,988.19,9.1,-1.92,2.64,0.04,1993-11-01
281495,-60.0,182.0,991.89,7.94,-2.66,3.31,0.06,1993-12-01
281496,-60.0,182.0,994.51,7.65,-2.37,4.04,0.06,1994-01-01
281497,-60.0,182.0,993.35,7.92,-3.13,4.46,0.07,1994-02-01
281498,-60.0,182.0,992.03,8.58,-2.63,4.36,0.17,1994-03-01
281499,-60.0,182.0,991.48,7.6,-2.98,4.01,0.31,1994-04-01
281500,-60.0,182.0,992.73,6.6,-2.11,3.46,0.42,1994-05-01
281501,-60.0,182.0,996.06,5.87,-1.55,2.96,0.41,1994-06-01
281502,-60.0,182.0,991.99,7.08,-1.56,2.52,0.44,1994-07-01
281503,-60.0,182.0,988.82,6.13,-1.39,2.28,0.43,1994-08-01
281504,-60.0,182.0,985.81,6.51,-1.5,2.18,0.55,1994-09-01
281505,-60.0,182.0,986.33,4.71,-1.26,2.35,0.74,1994-10-01
281506,-60.0,182.0,986.22,5.62,-2.16,2.76,1.01,1994-11-01
281507,-60.0,182.0,987.42,6.3,-2.07,3.44,1.09,1994-12-01
281508,-60.0,182.0,990.47,7.5,-2.16,4.1,0.96,1995-01-01
281509,-60.0,182.0,991.07,7.15,-2.24,4.45,0.72,1995-02-01
281510,-60.0,182.0,994.76,7.42,-3.53,4.26,0.53,1995-03-01
281511,-60.0,182.0,993.34,7.97,-3.64,3.74,0.3,1995-04-01
281512,-60.0,182.0,994.18,7.59,-2.11,3.11,0.14,1995-05-01
281513,-60.0,182.0,990.67,4.2,-0.93,2.71,-0.03,1995-06-01
281514,-60.0,182.0,991.35,3.42,-0.07,2.52,-0.24,1995-07-01
281515,-60.0,182.0,990.31,5.65,-1.49,2.41,-0.54,1995-08-01
281516,-60.0,182.0,988.67,9.3,-2.59,2.31,-0.81,1995-09-01
281517,-60.0,182.0,985.86,9.94,-2.29,2.28,-0.97,1995-10-01
281518,-60.0,182.0,986.21,9.03,-3.24,2.57,-1.0,1995-11-01
281519,-60.0,182.0,991.55,8.98,-2.05,3.16,-0.98,1995-12-01
281520,-60.0,182.0,995.88,8.23,-2.71,3.81,-0.9,1996-01-01
281521,-60.0,182.0,998.6,8.06,-1.32,4.21,-0.75,1996-02-01
281522,-60.0,182.0,996.06,7.96,-1.56,4.17,-0.59,1996-03-01
281523,-60.0,182.0,990.92,8.62,-1.95,3.8,-0.39,1996-04-01
281524,-60.0,182.0,988.68,9.38,-2.82,3.3,-0.31,1996-05-01
281525,-60.0,182.0,990.37,8.99,-1.94,2.88,-0.3,1996-06-01
281526,-60.0,182.0,994.71,7.27,-1.67,2.61,-0.27,1996-07-01
281527,-60.0,182.0,996.73,6.61,-1.64,2.4,-0.32,1996-08-01
281528,-60.0,182.0,992.81,6.81,-3.66,2.33,-0.35,1996-09-01
281529,-60.0,182.0,993.01,5.84,-3.45,2.49,-0.4,1996-10-01
281530,-60.0,182.0,991.67,5.7,-2.75,3.04,-0.45,1996-11-01
281531,-60.0,182.0,995.43,5.13,-1.67,3.78,-0.49,1996-12-01
281532,-60.0,182.0,994.51,7.11,-2.61,4.43,-0.5,1997-01-01
281533,-60.0,182.0,993.98,7.9,-4.0,4.69,-0.36,1997-02-01
281534,-60.0,182.0,992.32,7.11,-5.23,4.56,-0.1,1997-03-01
281535,-60.0,182.0,990.83,9.37,-4.88,4.12,0.28,1997-04-01
281536,-60.0,182.0,989.19,10.05,-2.03,3.63,0.75,1997-05-01
281537,-60.0,182.0,988.81,10.94,-1.32,3.15,1.22,1997-06-01
281538,-60.0,182.0,990.62,9.95,-2.77,2.78,1.6,1997-07-01
281539,-60.0,182.0,990.96,9.77,-3.51,2.53,1.9,1997-08-01
281540,-60.0,182.0,986.92,9.81,-2.91,2.4,2.14,1997-09-01
281541,-60.0,182.0,981.71,7.76,-0.68,2.45,2.33,1997-10-01
281542,-60.0,182.0,983.86,5.12,-1.74,2.82,2.4,1997-11-01
281543,-60.0,182.0,987.28,3.67,-1.23,3.5,2.39,1997-12-01
281544,-60.0,182.0,993.23,4.96,-2.37,4.17,2.24,1998-01-01
281545,-60.0,182.0,990.15,6.95,-2.81,4.47,1.93,1998-02-01
281546,-60.0,182.0,988.95,9.35,-4.12,4.36,1.44,1998-03-01
281547,-60.0,182.0,988.08,9.72,-2.33,3.98,0.99,1998-04-01
281548,-60.0,182.0,987.4,10.56,-0.88,3.38,0.45,1998-05-01
281549,-60.0,182.0,987.25,10.79,-0.38,2.72,-0.13,1998-06-01
281550,-60.0,182.0,983.38,11.52,-0.25,2.15,-0.78,1998-07-01
281551,-60.0,182.0,983.84,10.38,-0.93,1.93,-1.12,1998-08-01
281552,-60.0,182.0,983.45,8.85,-0.73,1.87,-1.31,1998-09-01
281553,-60.0,182.0,985.56,9.01,-1.84,2.08,-1.35,1998-10-01
281554,-60.0,182.0,989.2,9.18,-1.88,2.5,-1.48,1998-11-01
281555,-60.0,182.0,991.1,9.81,-1.69,3.19,-1.57,1998-12-01
281556,-60.0,182.0,993.57,9.23,-1.7,3.81,-1.55,1999-01-01
281557,-60.0,182.0,994.34,9.88,-2.37,4.09,-1.3,1999-02-01
281558,-60.0,182.0,994.54,9.85,-3.29,3.9,-1.07,1999-03-01
281559,-60.0,182.0,992.86,10.22,-3.98,3.36,-0.98,1999-04-01
281560,-60.0,182.0,990.0,7.57,-3.4,2.74,-1.02,1999-05-01
281561,-60.0,182.0,990.89,7.32,-3.35,2.24,-1.04,1999-06-01
281562,-60.0,182.0,991.81,6.61,-2.71,1.94,-1.1,1999-07-01
281563,-60.0,182.0,993.27,9.59,-2.29,1.72,-1.11,1999-08-01
281564,-60.0,182.0,989.62,11.02,-1.16,1.62,-1.16,1999-09-01
281565,-60.0,182.0,988.56,11.55,-2.11,1.78,-1.26,1999-10-01
281566,-60.0,182.0,988.7,10.33,-3.34,2.35,-1.46,1999-11-01
281567,-60.0,182.0,992.34,8.55,-4.02,3.16,-1.65,1999-12-01
281568,-60.0,182.0,991.95,7.74,-3.3,3.87,-1.66,2000-01-01
281569,-60.0,182.0,990.84,8.56,-2.73,4.13,-1.41,2000-02-01
281570,-60.0,182.0,988.15,9.24,-3.05,3.85,-1.07,2000-03-01
281571,-60.0,182.0,989.09,9.4,-4.03,3.26,-0.81,2000-04-01
281572,-60.0,182.0,989.95,8.72,-3.75,2.64,-0.71,2000-05-01
281573,-60.0,182.0,993.93,8.85,-2.74,2.16,-0.64,2000-06-01
281574,-60.0,182.0,994.28,8.68,-0.23,1.85,-0.55,2000-07-01
281575,-60.0,182.0,995.31,7.26,0.03,1.64,-0.51,2000-08-01
281576,-60.0,182.0,991.14,6.77,-0.92,1.62,-0.55,2000-09-01
281577,-60.0,182.0,989.25,6.45,-1.17,1.88,-0.63,2000-10-01
281578,-60.0,182.0,987.92,6.17,-1.73,2.48,-0.75,2000-11-01
281579,-60.0,182.0,988.91,4.5,-0.57,3.32,-0.74,2000-12-01
281580,-60.0,182.0,989.32,3.7,-2.13,4.06,-0.68,2001-01-01
281581,-60.0,182.0,991.37,5.4,-2.07,4.39,-0.52,2001-02-01
281582,-60.0,182.0,991.65,7.38,-2.6,4.26,-0.44,2001-03-01
281583,-60.0,182.0,993.22,8.53,-1.81,3.77,-0.34,2001-04-01
281584,-60.0,182.0,990.1,8.41,-1.45,3.24,-0.25,2001-05-01
281585,-60.0,182.0,990.35,8.59,-0.47,2.81,-0.12,2001-06-01
281586,-60.0,182.0,993.03,7.76,-1.98,2.53,-0.08,2001-07-01
281587,-60.0,182.0,993.87,8.66,-1.72,2.35,-0.13,2001-08-01
281588,-60.0,182.0,994.33,8.76,-3.38,2.24,-0.19,2001-09-01
281589,-60.0,182.0,991.63,9.86,-2.23,2.4,-0.29,2001-10-01
281590,-60.0,182.0,993.51,8.47,-3.48,2.88,-0.35,2001-11-01
281591,-60.0,182.0,996.11,8.07,-2.47,3.72,-0.31,2001-12-01
281592,-60.0,182.0,998.78,8.22,-3.0,4.54,-0.15,2002-01-01
281593,-60.0,182.0,995.09,7.85,-2.18,4.95,0.03,2002-02-01
281594,-60.0,182.0,990.92,8.49,-2.24,4.78,0.09,2002-03-01
281595,-60.0,182.0,985.05,7.26,-0.66,4.16,0.2,2002-04-01
281596,-60.0,182.0,985.36,6.75,-0.48,3.52,0.43,2002-05-01
281597,-60.0,182.0,988.63,5.71,-0.16,2.99,0.65,2002-06-01
281598,-60.0,182.0,991.69,6.86,-0.91,2.7,0.79,2002-07-01
281599,-60.0,182.0,990.14,7.0,-0.87,2.49,0.86,2002-08-01
281600,-60.0,182.0,989.4,6.03,-1.16,2.44,1.01,2002-09-01
281601,-60.0,182.0,990.35,4.95,-1.63,2.66,1.21,2002-10-01
281602,-60.0,182.0,992.49,5.76,-1.86,3.25,1.31,2002-11-01
281603,-60.0,182.0,992.02,5.42,-1.66,4.01,1.14,2002-12-01
281604,-60.0,182.0,991.19,6.2,-1.81,4.62,0.92,2003-01-01
281605,-60.0,182.0,994.37,7.79,-2.08,4.78,0.63,2003-02-01
281606,-60.0,182.0,993.78,10.82,-1.8,4.47,0.38,2003-03-01
281607,-60.0,182.0,991.18,10.55,-1.42,3.89,-0.04,2003-04-01
281608,-60.0,182.0,988.41,8.25,-1.53,3.26,-0.26,2003-05-01
281609,-60.0,182.0,988.82,6.99,-2.58,2.74,-0.16,2003-06-01
281610,-60.0,182.0,995.86,7.58,-4.7,2.36,0.08,2003-07-01
281611,-60.0,182.0,995.42,8.58,-5.14,2.13,0.21,2003-08-01
281612,-60.0,182.0,994.51,8.91,-5.58,2.07,0.26,2003-09-01
281613,-60.0,182.0,987.8,7.82,-5.05,2.31,0.29,2003-10-01
281614,-60.0,182.0,988.63,6.04,-3.55,2.9,0.35,2003-11-01
281615,-60.0,182.0,991.01,5.0,-3.85,3.79,0.35,2003-12-01
281616,-60.0,182.0,992.77,4.32,-2.61,4.61,0.37,2004-01-01
281617,-60.0,182.0,992.82,5.64,-3.64,5.0,0.31,2004-02-01
281618,-60.0,182.0,991.85,6.1,-2.2,4.84,0.23,2004-03-01
281619,-60.0,182.0,991.15,7.96,-2.11,4.23,0.17,2004-04-01
281620,-60.0,182.0,990.52,8.32,-2.02,3.52,0.17,2004-05-01
281621,-60.0,182.0,990.02,9.03,-3.8,2.94,0.28,2004-06-01
281622,-60.0,182.0,993.16,7.82,-4.13,2.57,0.47,2004-07-01
281623,-60.0,182.0,991.71,7.9,-3.64,2.36,0.64,2004-08-01
281624,-60.0,182.0,988.11,7.73,-1.95,2.26,0.7,2004-09-01
281625,-60.0,182.0,985.21,7.74,-1.89,2.39,0.67,2004-10-01
281626,-60.0,182.0,988.74,4.91,-0.92,2.91,0.66,2004-11-01
281627,-60.0,182.0,992.09,3.98,-0.42,3.71,0.69,2004-12-01
281628,-60.0,182.0,994.53,4.15,0.63,4.43,0.64,2005-01-01
281629,-60.0,182.0,994.14,7.32,-1.03,4.68,0.58,2005-02-01
281630,-60.0,182.0,993.12,8.33,-2.43,4.42,0.45,2005-03-01
281631,-60.0,182.0,991.43,8.87,-4.64,3.89,0.43,2005-04-01
281632,-60.0,182.0,991.0,8.51,-3.84,3.34,0.29,2005-05-01
281633,-60.0,182.0,991.02,7.51,-3.46,2.88,0.11,2005-06-01
281634,-60.0,182.0,991.57,8.03,-3.42,2.5,-0.06,2005-07-01
281635,-60.0,182.0,990.61,8.83,-3.06,2.21,-0.14,2005-08-01
281636,-60.0,182.0,991.48,9.09,-2.77,2.04,-0.11,2005-09-01
281637,-60.0,182.0,991.18,8.01,-0.47,2.12,-0.29,2005-10-01
281638,-60.0,182.0,994.03,6.31,-0.71,2.58,-0.57,2005-11-01
281639,-60.0,182.0,990.63,5.14,-1.33,3.44,-0.84,2005-12-01
281640,-60.0,182.0,991.74,5.16,-2.73,4.27,-0.85,2006-01-01
281641,-60.0,182.0,989.52,6.22,-2.79,4.68,-0.77,2006-02-01
281642,-60.0,182.0,997.05,6.97,-2.51,4.5,-0.57,2006-03-01
281643,-60.0,182.0,998.27,7.85,-3.1,4.0,-0.37,2006-04-01
281644,-60.0,182.0,996.08,8.28,-3.24,3.41,-0.14,2006-05-01
281645,-60.0,182.0,990.3,9.06,-3.04,2.88,-0.03,2006-06-01
281646,-60.0,182.0,986.7,8.41,-1.28,2.49,0.1,2006-07-01
281647,-60.0,182.0,986.01,7.9,-1.68,2.19,0.3,2006-08-01
281648,-60.0,182.0,984.57,7.28,-1.75,2.06,0.54,2006-09-01
281649,-60.0,182.0,982.02,6.96,-2.37,2.13,0.77,2006-10-01
281650,-60.0,182.0,987.24,6.39,-2.7,2.6,0.94,2006-11-01
281651,-60.0,182.0,991.03,6.57,-2.12,3.37,0.94,2006-12-01
281652,-60.0,182.0,994.68,7.3,-1.72,4.09,0.66,2007-01-01
281653,-60.0,182.0,991.58,8.22,-0.42,4.41,0.22,2007-02-01
281654,-60.0,182.0,988.36,8.53,-0.33,4.21,-0.12,2007-03-01
281655,-60.0,182.0,986.81,8.85,-0.34,3.75,-0.32,2007-04-01
281656,-60.0,182.0,984.76,8.23,-0.54,3.21,-0.38,2007-05-01
281657,-60.0,182.0,988.01,7.86,-0.06,2.73,-0.47,2007-06-01
281658,-60.0,182.0,989.22,7.1,-0.13,2.36,-0.56,2007-07-01
281659,-60.0,182.0,989.66,8.38,-0.09,2.14,-0.81,2007-08-01
281660,-60.0,182.0,986.55,7.38,-0.49,2.11,-1.07,2007-09-01
281661,-60.0,182.0,985.3,6.9,-0.47,2.27,-1.34,2007-10-01
281662,-60.0,182.0,989.22,6.54,-1.58,2.68,-1.5,2007-11-01
281663,-60.0,182.0,991.23,7.39,-2.52,3.31,-1.6,2007-12-01
281664,-60.0,182.0,994.3,8.53,-3.83,3.97,-1.64,2008-01-01
281665,-60.0,182.0,992.87,7.88,-3.42,4.29,-1.52,2008-02-01
281666,-60.0,182.0,993.03,8.3,-3.23,4.13,-1.29,2008-03-01
281667,-60.0,182.0,994.02,8.5,-2.42,3.65,-1.01,2008-04-01
281668,-60.0,182.0,991.12,9.26,-2.34,3.1,-0.84,2008-05-01
281669,-60.0,182.0,993.07,10.21,-2.49,2.68,-0.61,2008-06-01
281670,-60.0,182.0,992.06,8.6,-2.12,2.37,-0.37,2008-07-01
281671,-60.0,182.0,993.93,9.36,-3.45,2.18,-0.23,2008-08-01
281672,-60.0,182.0,987.49,8.83,-3.17,2.07,-0.24,2008-09-01
281673,-60.0,182.0,983.89,10.06,-3.13,2.14,-0.35,2008-10-01
281674,-60.0,182.0,985.9,8.09,-2.59,2.59,-0.55,2008-11-01
281675,-60.0,182.0,991.11,7.23,-4.15,3.33,-0.73,2008-12-01
281676,-60.0,182.0,992.98,6.96,-3.26,4.05,-0.85,2009-01-01
281677,-60.0,182.0,992.99,7.78,-2.31,4.4,-0.79,2009-02-01
281678,-60.0,182.0,993.04,8.84,-0.87,4.25,-0.61,2009-03-01
281679,-60.0,182.0,995.77,8.34,-2.32,3.81,-0.33,2009-04-01
281680,-60.0,182.0,995.54,7.98,-1.56,3.26,0.01,2009-05-01
281681,-60.0,182.0,993.23,6.62,-0.11,2.77,0.28,2009-06-01
281682,-60.0,182.0,992.91,6.82,-0.83,2.4,0.45,2009-07-01
281683,-60.0,182.0,992.59,7.59,-1.58,2.17,0.58,2009-08-01
281684,-60.0,182.0,993.14,8.6,-3.68,2.12,0.71,2009-09-01
281685,-60.0,182.0,987.48,6.87,-2.32,2.41,1.01,2009-10-01
281686,-60.0,182.0,986.36,6.03,-2.84,3.11,1.36,2009-11-01
281687,-60.0,182.0,990.96,5.16,-2.49,4.02,1.56,2009-12-01
281688,-60.0,182.0,994.98,7.64,-2.16,4.61,1.5,2010-01-01
281689,-60.0,182.0,993.96,7.75,-1.85,4.76,1.22,2010-02-01
281690,-60.0,182.0,988.68,8.52,-1.62,4.41,0.84,2010-03-01
281691,-60.0,182.0,989.96,9.97,-2.8,3.87,0.35,2010-04-01
281692,-60.0,182.0,991.35,11.19,-3.73,3.21,-0.17,2010-05-01
281693,-60.0,182.0,991.8,13.08,-4.24,2.67,-0.66,2010-06-01
281694,-60.0,182.0,992.53,12.35,-3.82,2.31,-1.05,2010-07-01
281695,-60.0,182.0,988.86,10.92,-3.61,2.14,-1.35,2010-08-01
281696,-60.0,182.0,990.96,10.29,-3.61,2.08,-1.56,2010-09-01
281697,-60.0,182.0,989.18,10.9,-4.29,2.17,-1.64,2010-10-01
281698,-60.0,182.0,992.77,11.06,-3.32,2.59,-1.64,2010-11-01
281699,-60.0,182.0,993.18,9.74,-2.26,3.34,-1.59,2010-12-01
281700,-60.0,182.0,992.66,8.34,-2.46,4.09,-1.42,2011-01-01
281701,-60.0,182.0,992.97,8.62,-3.28,4.44,-1.19,2011-02-01
281702,-60.0,182.0,991.16,8.44,-4.42,4.27,-0.93,2011-03-01
281703,-60.0,182.0,989.05,8.57,-4.35,3.78,-0.73,2011-04-01
281704,-60.0,182.0,988.38,9.01,-3.84,3.22,-0.55,2011-05-01
281705,-60.0,182.0,983.5,8.89,-3.01,2.76,-0.44,2011-06-01
281706,-60.0,182.0,984.15,9.01,-1.03,2.46,-0.48,2011-07-01
281707,-60.0,182.0,982.29,8.59,-0.45,2.28,-0.62,2011-08-01
281708,-60.0,182.0,986.73,10.67,-0.61,2.2,-0.83,2011-09-01
281709,-60.0,182.0,985.73,9.36,-1.38,2.31,-1.01,2011-10-01
281710,-60.0,182.0,989.43,10.46,-1.96,2.65,-1.09,2011-11-01
281711,-60.0,182.0,989.03,8.12,-2.1,3.35,-1.04,2011-12-01
281712,-60.0,182.0,994.31,8.89,-2.75,4.06,-0.86,2012-01-01
281713,-60.0,182.0,993.66,8.28,-2.89,4.49,-0.72,2012-02-01
281714,-60.0,182.0,994.8,10.35,-3.17,4.3,-0.59,2012-03-01
281715,-60.0,182.0,991.2,11.35,-2.87,3.79,-0.47,2012-04-01
281716,-60.0,182.0,989.94,10.11,-2.26,3.23,-0.26,2012-05-01
281717,-60.0,182.0,990.71,9.84,-2.44,2.82,-0.01,2012-06-01
281718,-60.0,182.0,995.28,10.06,-2.98,2.51,0.25,2012-07-01
281719,-60.0,182.0,993.7,11.85,-3.55,2.28,0.37,2012-08-01
281720,-60.0,182.0,988.31,9.99,-2.74,2.19,0.37,2012-09-01
281721,-60.0,182.0,984.46,8.7,-1.87,2.33,0.27,2012-10-01
281722,-60.0,182.0,985.93,6.67,-1.59,2.81,0.05,2012-11-01
281723,-60.0,182.0,990.92,6.23,-2.15,3.61,-0.21,2012-12-01
281724,-60.0,182.0,990.55,7.32,-2.44,4.34,-0.43,2013-01-01
281725,-60.0,182.0,990.03,9.49,-2.93,4.64,-0.43,2013-02-01
281726,-60.0,182.0,990.07,11.25,-3.52,4.39,-0.34,2013-03-01
281727,-60.0,182.0,987.47,9.57,-1.92,3.84,-0.3,2013-04-01
281728,-60.0,182.0,989.26,7.73,-1.05,3.22,-0.36,2013-05-01
281729,-60.0,182.0,986.64,6.8,0.41,2.68,-0.41,2013-06-01
281730,-60.0,182.0,993.7,6.75,-3.04,2.27,-0.4,2013-07-01
281731,-60.0,182.0,992.82,4.22,-2.91,2.07,-0.32,2013-08-01
281732,-60.0,182.0,992.03,2.53,-4.18,2.07,-0.26,2013-09-01
281733,-60.0,182.0,989.11,2.56,-2.57,2.25,-0.18,2013-10-01
281734,-60.0,182.0,993.27,4.37,-4.02,2.76,-0.17,2013-11-01
281735,-60.0,182.0,996.63,3.61,-3.92,3.53,-0.27,2013-12-01
281736,-60.0,182.0,996.82,4.07,-3.81,4.3,-0.42,2014-01-01
281737,-60.0,182.0,995.38,6.39,-3.85,4.68,-0.46,2014-02-01
281738,-60.0,182.0,999.39,10.31,-4.46,4.49,-0.27,2014-03-01
281739,-60.0,182.0,994.44,10.92,-3.52,3.94,0.04,2014-04-01
281740,-60.0,182.0,993.51,9.67,-2.98,3.3,0.21,2014-05-01
281741,-60.0,182.0,990.46,7.55,-1.14,2.76,0.16,2014-06-01
281742,-60.0,182.0,992.42,7.92,-1.61,2.41,0.05,2014-07-01
281743,-60.0,182.0,988.9,7.69,-0.86,2.17,0.07,2014-08-01
281744,-60.0,182.0,985.74,7.72,-2.51,2.08,0.23,2014-09-01
281745,-60.0,182.0,985.28,5.6,-2.44,2.22,0.49,2014-10-01
281746,-60.0,182.0,989.39,6.24,-2.75,2.71,0.64,2014-11-01
281747,-60.0,182.0,992.97,7.23,-2.23,3.43,0.66,2014-12-01
281748,-60.0,182.0,995.43,9.82,-2.6,4.07,0.55,2015-01-01
281749,-60.0,182.0,995.76,9.3,-3.85,4.4,0.47,2015-02-01
281750,-60.0,182.0,993.68,9.15,-3.28,4.29,0.53,2015-03-01
281751,-60.0,182.0,991.8,6.88,-3.27,3.91,0.7,2015-04-01
281752,-60.0,182.0,985.57,7.32,-2.01,3.39,0.93,2015-05-01
281753,-60.0,182.0,986.01,7.28,-2.54,2.92,1.18,2015-06-01
281754,-60.0,182.0,989.14,8.79,-3.21,2.57,1.52,2015-07-01
281755,-60.0,182.0,991.87,9.88,-3.64,2.33,1.86,2015-08-01
281756,-60.0,182.0,984.63,10.66,-2.13,2.2,2.16,2015-09-01
281757,-60.0,182.0,979.63,11.36,-1.78,2.29,2.42,2015-10-01
281758,-60.0,182.0,982.52,8.93,-2.01,2.71,2.57,2015-11-01
281759,-60.0,182.0,988.76,9.07,-3.49,3.44,2.64,2015-12-01
281760,-60.0,182.0,990.35,8.2,-3.46,4.1,2.48,2016-01-01
281761,-60.0,182.0,989.23,10.5,-2.95,4.37,2.14,2016-02-01
281762,-60.0,182.0,989.91,9.46,-3.15,4.13,1.58,2016-03-01
281763,-60.0,182.0,992.34,8.25,-2.46,3.65,0.94,2016-04-01
281764,-60.0,182.0,990.19,6.84,-2.04,3.12,0.39,2016-05-01
281765,-60.0,182.0,989.15,5.29,-2.33,2.67,-0.07,2016-06-01
281766,-60.0,182.0,988.45,6.85,-2.19,2.36,-0.36,2016-07-01
281767,-60.0,182.0,991.38,8.61,-2.67,2.2,-0.54,2016-08-01
281768,-60.0,182.0,992.55,10.06,-2.26,2.2,-0.63,2016-09-01
281769,-60.0,182.0,992.49,7.9,-2.71,2.41,-0.69,2016-10-01
281770,-60.0,182.0,989.99,5.13,-2.04,3.09,-0.67,2016-11-01
281771,-60.0,182.0,988.75,3.69,-2.78,4.14,-0.56,2016-12-01
281772,-60.0,182.0,989.37,5.04,-3.07,5.14,-0.34,2017-01-01
281773,-60.0,182.0,989.0,6.98,-2.51,5.5,-0.16,2017-02-01
281774,-60.0,182.0,990.89,10.08,-1.4,5.1,0.05,2017-03-01
281775,-60.0,182.0,988.31,12.3,-0.87,4.3,0.2,2017-04-01
281776,-60.0,182.0,991.45,11.9,-3.41,3.49,0.3,2017-05-01
281777,-60.0,182.0,993.05,10.52,-4.08,2.9,0.31,2017-06-01
281778,-60.0,182.0,996.89,8.77,-5.2,2.56,0.14,2017-07-01
281779,-60.0,182.0,995.31,8.73,-4.52,2.42,-0.11,2017-08-01
281780,-60.0,182.0,991.62,8.91,-3.18,2.38,-0.38,2017-09-01
281781,-60.0,182.0,989.58,9.78,-1.59,2.43,-0.65,2017-10-01
281782,-60.0,182.0,990.17,10.02,-1.73,2.72,-0.84,2017-11-01
281783,-60.0,182.0,993.22,10.11,-2.64,3.35,-0.97,2017-12-01
281784,-60.0,182.0,993.21,8.6,-2.98,4.07,-0.92,2018-01-01
281785,-60.0,182.0,994.74,8.27,-3.48,4.52,-0.85,2018-02-01
281786,-60.0,182.0,992.49,7.0,-3.85,4.52,-0.7,2018-03-01
281787,-60.0,182.0,989.58,7.97,-3.85,4.18,-0.5,2018-04-01
281788,-60.0,182.0,986.11,9.25,-1.13,3.68,-0.22,2018-05-01
281789,-60.0,182.0,986.91,9.92,-0.11,3.18,-0.01,2018-06-01
281790,-60.0,182.0,992.22,9.59,-1.81,2.76,0.09,2018-07-01
281791,-60.0,182.0,991.48,9.82,-4.0,2.51,0.23,2018-08-01
281792,-60.0,182.0,988.15,11.93,-3.65,2.38,0.49,2018-09-01
281793,-60.0,182.0,986.31,13.29,-2.59,2.47,0.76,2018-10-01
281794,-60.0,182.0,987.77,12.29,-1.63,2.87,0.9,2018-11-01
281795,-60.0,182.0,988.22,10.28,-2.63,3.58,0.81,2018-12-01
281796,-60.0,182.0,986.64,9.03,-2.37,4.33,0.75,2019-01-01
281797,-60.0,182.0,989.36,10.12,-3.06,4.73,0.72,2019-02-01
281798,-60.0,182.0,992.2,11.83,-3.33,4.64,0.71,2019-03-01
281799,-60.0,182.0,989.78,12.21,-2.75,4.18,0.66,2019-04-01
281800,-60.0,182.0,984.91,11.53,-2.2,3.6,0.54,2019-05-01
281801,-60.0,182.0,986.12,9.89,-2.4,3.08,0.45,2019-06-01
281802,-60.0,182.0,984.76,8.57,-2.93,2.71,0.28,2019-07-01
281803,-60.0,182.0,983.25,8.33,-2.54,2.5,0.14,2019-08-01
281804,-60.0,182.0,981.41,8.46,-2.23,2.45,0.19,2019-09-01
281805,-60.0,182.0,985.69,8.0,-2.34,2.67,0.35,2019-10-01
281806,-60.0,182.0,991.13,6.13,-3.64,3.33,0.51,2019-11-01
281807,-60.0,182.0,992.61,6.05,-2.71,4.27,0.55,2019-12-01
281808,-60.0,182.0,991.85,8.02,-2.45,5.05,0.5,2020-01-01
281809,-60.0,182.0,991.45,10.44,-2.24,5.3,0.48,2020-02-01
281810,-60.0,182.0,989.86,11.81,-2.55,5.07,0.4,2020-03-01
281811,-60.0,182.0,990.34,12.07,-2.64,4.53,0.19,2020-04-01
281812,-60.0,182.0,987.88,12.12,-1.35,3.87,-0.08,2020-05-01
281813,-60.0,182.0,988.26,11.55,-0.5,3.26,-0.3,2020-06-01
281814,-60.0,182.0,985.97,10.45,0.7,2.81,-0.41,2020-07-01
281815,-60.0,182.0,982.58,10.1,1.36,2.57,-0.57,2020-08-01
281816,-60.0,182.0,980.51,11.78,0.67,2.4,-0.89,2020-09-01
281817,-60.0,182.0,982.86,12.61,-1.07,2.46,-1.17,2020-10-01
281818,-60.0,182.0,988.54,10.95,-2.97,2.92,-1.27,2020-11-01
281819,-60.0,182.0,992.55,7.08,-3.57,3.74,-1.19,2020-12-01
281822,-60.0,184.0,997.65,3.05,-0.83,4.01,-1.53,1950-01-01
281823,-60.0,184.0,996.05,3.92,0.68,4.36,-1.34,1950-02-01
281824,-60.0,184.0,993.93,4.52,1.6,4.12,-1.16,1950-03-01
281825,-60.0,184.0,993.97,5.6,0.73,3.58,-1.18,1950-04-01
281826,-60.0,184.0,990.48,7.47,0.69,3.02,-1.07,1950-05-01
281827,-60.0,184.0,990.91,6.86,1.12,2.63,-0.85,1950-06-01
281828,-60.0,184.0,992.82,6.04,1.33,2.27,-0.54,1950-07-01
281829,-60.0,184.0,998.75,5.98,-0.28,1.86,-0.42,1950-08-01
281830,-60.0,184.0,998.27,8.06,-1.43,1.45,-0.39,1950-09-01
281831,-60.0,184.0,996.21,8.25,-2.07,1.49,-0.44,1950-10-01
281832,-60.0,184.0,994.27,6.41,-0.98,1.96,-0.6,1950-11-01
281833,-60.0,184.0,995.99,4.44,-0.17,2.83,-0.8,1950-12-01
281834,-60.0,184.0,997.62,4.55,-0.88,3.5,-0.82,1951-01-01
281835,-60.0,184.0,1000.77,4.69,-2.21,3.81,-0.54,1951-02-01
